genres,avg_rating
Adventure|Comedy|Crime|Drama|Mystery|Thriller,3.4539473684210527
Children|Drama|Musical,3.452808988764045
Adventure|Animation|Children|Crime|Drama,3.452581664910432
Documentary|Drama|Sci-Fi,3.4523809523809526
Action|Adventure|Sci-Fi|Thriller,3.4513272971528055
Adventure|Fantasy|Sci-Fi,3.451196172248804
Crime|Sci-Fi|Thriller,3.4500475737392957
Adventure|Drama|Fantasy|Film-Noir,3.45
Fantasy|Horror|Thriller,3.4490774907749078
Musical|Romance|Western,3.4490291262135924
Animation|Crime|Mystery,3.4479166666666665
Comedy|Horror|Musical|Western,3.4475806451612905
Drama|Horror,3.4464424477901896
Action|Adventure|Comedy|Romance|Thriller,3.444626894886796
Action|Romance|Western,3.4439450947603123
Comedy|Drama|Fantasy|Romance|Thriller,3.443858518719479
Crime|Horror|Mystery,3.443740095087163
Action|Adventure|Animation|Children|Comedy|IMAX,3.4411157024793386
Action|Animation|Children|Crime,3.4402985074626864
Adventure|Fantasy|Romance,3.4397014060008697
Adventure|Animation|Fantasy|IMAX,3.438775510204082
Action|Crime|Drama|Film-Noir,3.4375
Adventure|Musical|Romance,3.436619718309859
Film-Noir|Thriller|War,3.435483870967742
Adventure|Animation|Sci-Fi,3.4349358974358974
Adventure|Animation|Children|Fantasy|Musical,3.434641378949023
Action|Adventure|Drama|Horror|Thriller,3.433333333333333
Crime|Romance|Thriller,3.430901287553648
Adventure|Romance|War,3.4306930693069306
Fantasy|Horror|Romance|Thriller,3.4298297999402805
Action|Sci-Fi|Thriller|Western,3.429805615550756
Adventure|Thriller|War,3.4285714285714284
Action|Drama|Sci-Fi|War,3.4285714285714284
Animation|Comedy|Fantasy,3.426039016115352
Action|Crime|Drama|Thriller|IMAX,3.4243772241992882
Adventure|Comedy|Thriller,3.424170616113744
Action|Comedy|Drama|War,3.423076923076923
Action|Adventure|Romance,3.419382058938076
Adventure|Animation|Children|Sci-Fi,3.4190342718817686
Action|Crime|Drama|Mystery|Sci-Fi|Thriller,3.4170950453899156
Action|Film-Noir|Thriller,3.4166666666666665
Adventure|Drama|Romance|Sci-Fi,3.4160295930949447
Adventure|Fantasy|Mystery,3.4150943396226414
Action|Comedy|Sci-Fi|IMAX,3.4125127161749744
Animation|Musical,3.4123903981601265
Action|Animation|Film-Noir|Sci-Fi|Thriller,3.4122448979591837
Comedy|Crime|Mystery|Romance,3.411831626848692
Comedy|Drama|Horror|Thriller,3.41025641025641
Action|Adventure|Fantasy|Horror|Romance,3.41025641025641
Crime|Documentary|Drama,3.4097222222222223
Comedy|Crime|Musical|Mystery,3.4074074074074074
Action|Romance,3.4070515832002255
Adventure|Comedy|Fantasy|Sci-Fi,3.4048166078608353
Adventure|Children|Drama|Sci-Fi,3.4047619047619047
Comedy|Fantasy,3.402255181130179
Action|Comedy|Horror,3.4012663048652767
Action|Adventure|Drama|Fantasy|Romance,3.4011976047904193
Musical,3.400990099009901
Adventure|Animation|Horror|Sci-Fi|Thriller,3.4
Adventure|Animation|Children|Drama|Musical,3.3998911860718173
Action|Adventure|Drama|Thriller|IMAX,3.399127589967285
Children|Drama|Fantasy|Mystery|Thriller,3.3982558139534884
Adventure|Children|Romance,3.3960350693535726
Action|Comedy|Drama|Thriller,3.394523326572008
Animation|Musical|Romance,3.393939393939394
Adventure|Mystery|Thriller,3.393292682926829
Adventure|Romance|Sci-Fi|IMAX,3.393258426966292
Action|Animation|Comedy|Crime|Drama|Mystery|Romance|Thriller,3.392857142857143
Action|Adventure|Mystery|Thriller,3.3925487520012596
Action|Horror|Sci-Fi|IMAX,3.3917960088691794
Action|Adventure|Fantasy|Sci-Fi|IMAX,3.3910714285714287
Action|Comedy|Fantasy|Romance,3.390625
Comedy|Romance,3.3892237271384125
Adventure|Animation|Children|Comedy|Drama,3.388888888888889
Crime|Drama|Fantasy,3.388888888888889
Drama|Musical|Thriller,3.3876404494382024
Action|Adventure|Animation|Children|Comedy|Romance,3.3871297242083758
Action|Comedy|Sci-Fi,3.386594747546202
Action|Fantasy|Horror|Mystery|Sci-Fi|Thriller,3.385987815491732
Action|Adventure|Animation|Horror,3.384920634920635
Drama|Horror|Mystery|Thriller,3.38421510747805
Adventure|Animation|Comedy|Fantasy|IMAX,3.383612662942272
Adventure|Drama|Thriller|War,3.3823529411764706
Adventure|Children|Sci-Fi,3.381403330367357
Adventure|Children|Drama|Romance,3.3810096153846154
Drama|Horror|Sci-Fi,3.380357033685884
Action|Adventure|Animation|Horror|Sci-Fi,3.3797323135755257
Children|Fantasy,3.3796923076923076
Action|Mystery|Sci-Fi|Thriller,3.3786364972083454
Adventure|War|Western,3.378342245989305
Comedy|Romance|War,3.3757396449704142
Adventure|Comedy|Musical|Romance|Sci-Fi,3.375
Adventure|Children|Drama|Fantasy|Mystery,3.375
Action|Adventure|Children|Comedy|Fantasy,3.374266748996604
Documentary|Musical|IMAX,3.3733850129198966
Fantasy|Horror|Musical,3.3732394366197185
Mystery|Romance|Sci-Fi|Thriller,3.3713633084876173
Animation|Children|Comedy|Fantasy|Musical,3.370967741935484
Action|Adventure|Children|Fantasy|Mystery|Thriller,3.367735849056604
Adventure|Children|Drama|Fantasy|IMAX,3.3672590199246097
Crime|Horror|Mystery|Thriller,3.3647542967804407
Adventure|Children|Comedy|Fantasy|IMAX,3.3635940409683425
Action|Drama|Horror|IMAX,3.359538784067086
Action|Adventure|Thriller,3.3595087001675683
Action|Adventure|Children|IMAX,3.3591836734693876
Documentary|Drama|Musical,3.358490566037736
Animation,3.353018951079771
Adventure|Animation|Children|Sci-Fi|IMAX,3.3528138528138527
Action|Adventure|Comedy|Drama|Mystery|Romance|Thriller,3.35
Comedy|Drama|Western,3.3449612403100777
Action|Fantasy|Romance,3.3448275862068964
Action|Adventure|Comedy|Sci-Fi|Thriller,3.3435374149659864
Comedy|Sci-Fi|Thriller,3.3434278350515463
Crime|Mystery|War,3.342857142857143
Children|Mystery,3.342696629213483
Fantasy|Horror|Mystery,3.3422053231939164
Crime|Western,3.340909090909091
Comedy|Fantasy|Mystery,3.337909186906019
Adventure|Comedy|Musical|Romance,3.337696335078534
Action|Adventure|Comedy|Western,3.3347848360655736
Action|Animation|Children|Fantasy|Sci-Fi,3.3333333333333335
Adventure|Drama|Film-Noir|Thriller,3.3333333333333335
Comedy|Romance|Western,3.33125
Action|Crime,3.329972625978332
Comedy|Drama|Horror,3.3290155440414506
Action|Drama|Sci-Fi|Thriller,3.328003120124805
Comedy|Horror|Musical|Sci-Fi,3.325921266834394
Animation|Children|Fantasy|Mystery,3.325593395252838
Animation|Comedy|Horror|IMAX,3.323651452282158
Action|Drama|War|Western,3.3229166666666665
Action|Crime|Mystery|Thriller,3.3215347791397694
Animation|Children|Fantasy,3.318824809575626
Crime|Film-Noir|Mystery|Romance,3.3181818181818183
Action|Fantasy|Horror,3.317747937226986
Adventure|Drama|Fantasy,3.315893665158371
Action|Crime|Drama|Film-Noir|Thriller,3.3142857142857145
Action|Adventure|Comedy|Crime|Sci-Fi,3.3137254901960786
Action|Romance|Thriller,3.313617665238613
Action|Drama|Thriller,3.3134168655103418
Crime|Drama|Horror|Mystery|Thriller,3.311200078117371
Adventure|Romance|War|Western,3.3098159509202456
Action|Musical|IMAX,3.3095238095238093
Comedy|Horror|Sci-Fi|Thriller,3.3078541374474053
Children|Comedy|Drama|Mystery,3.3076923076923075
Fantasy|Mystery|Thriller,3.3059523809523808
Action|Mystery|Sci-Fi,3.305754441792628
Action|Comedy|Drama|Thriller|War,3.3055555555555554
Comedy|Drama|Romance|Thriller,3.304891304347826
Adventure|Comedy|Musical,3.304707444092719
Drama|Fantasy|Horror,3.3045090477603085
Action|Adventure|Comedy|Romance,3.3033691115086463
Comedy|Horror|Thriller,3.3030029691434586
Animation|Sci-Fi|IMAX,3.3022351797862
Adventure|Children|Fantasy,3.3021691672870896
Animation|Children|Drama|Fantasy|IMAX,3.301223241590214
Action|Adventure|War,3.30120232172471
Action|Animation|Comedy|Drama|Fantasy,3.3
Adventure|Comedy|Fantasy|Musical|Romance,3.3
Adventure|Comedy|Crime|Thriller,3.2994011976047903
Action|Adventure|Drama|War|Western,3.2976878612716765
Documentary|Romance,3.2941176470588234
Action|Animation|Drama,3.293103448275862
Action|Drama|Sci-Fi|IMAX,3.292358803986711
Drama|Horror|Sci-Fi|Thriller,3.2915863571608144
Action|Adventure|Fantasy|Romance,3.291154791154791
Drama|Fantasy|War,3.289473684210526
Action|Animation|Fantasy|IMAX,3.289473684210526
Action|Adventure|Comedy|Drama|Thriller,3.2884615384615383
Comedy|Horror|Musical,3.288295546092761
Adventure|Drama|Romance|Thriller,3.287671232876712
Action|Adventure|Comedy|Drama|Romance,3.286898839137645
Horror|Mystery|Romance,3.2857142857142856
Action|War|Western,3.2857142857142856
Action|Adventure|Fantasy|Horror,3.2846679081315955
Horror|Romance,3.283497536945813
Comedy|Drama|Fantasy|Musical|Romance,3.2827868852459017
Adventure|Comedy|Fantasy|Romance|IMAX,3.282608695652174
Action|Comedy|Romance|War,3.282183908045977
Romance|War,3.281647689216343
Action|Drama|Fantasy|Romance,3.278688524590164
Children|Comedy|Drama,3.277677806341045
Action|Thriller,3.2769742541075564
Adventure|Comedy|Sci-Fi|Thriller,3.2767145135566187
Action|Adventure|Drama|Romance|War,3.274205202312139
Action|Sci-Fi,3.2733418219701353
Adventure|Comedy|Crime|Drama,3.2711864406779663
Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi|IMAX,3.270962296004502
Adventure|Animation|Children,3.268599496825207
Adventure|Comedy|Horror|Romance,3.268292682926829
Action|Adventure|Drama|Thriller,3.2677326906793462
Crime,3.2641592920353983
Animation|Fantasy|Sci-Fi|War,3.261904761904762
Children|Musical|Romance,3.2611940298507465
Horror|Sci-Fi,3.260455373406193
Adventure|Horror|Sci-Fi,3.2604166666666665
Drama|Fantasy|Horror|Thriller,3.2597406390560195
Action|Comedy|Romance,3.2593113041503434
Comedy|Romance|Thriller|Western,3.259259259259259
Adventure|Animation|Fantasy|Musical,3.2586206896551726
Action|Adventure|Animation|Fantasy|Sci-Fi,3.2586067233697853
Comedy|Romance|Thriller,3.258156355801785
Horror|Mystery|Sci-Fi,3.2580452920143026
Action|Crime|Drama|Romance|Thriller,3.257861635220126
Action|Romance|Sci-Fi,3.257142857142857
Comedy,3.256815085692404
Adventure|Romance|Western,3.2567567567567566
War|Western,3.2567567567567566
Drama|Mystery|Thriller|War,3.2560975609756095
Action|Adventure|Animation|Children|Sci-Fi,3.2540599061710576
Action|Animation|Horror|Thriller,3.25
Film-Noir|Mystery|Romance|Thriller,3.25
Action|Comedy|Mystery|Thriller,3.25
Adventure|Animation|Romance,3.25
Animation|Mystery|Thriller,3.25
Comedy|Horror|Musical|Mystery|Romance,3.25
Comedy|Fantasy|Horror|Romance,3.25
Action|Adventure|Comedy|Crime|Thriller|War,3.25
Animation|Drama|Romance|War,3.25
Action|Adventure|Crime|Mystery|Romance,3.25
Animation|Fantasy|Musical|Sci-Fi,3.25
Adventure|Comedy|Sci-Fi|Western,3.249252217997465
Action|Comedy|Sci-Fi|Thriller,3.2472527472527473
Drama|War|Western,3.2468619246861925
Action|Adventure|Sci-Fi|Thriller|IMAX,3.2463556082773164
Action|Comedy|Western,3.2453797382975855
Comedy|Fantasy|Horror,3.244722439405786
Adventure|Drama|War|Western,3.244073275862069
Comedy|Fantasy|Horror|Musical|Thriller,3.2435897435897436
Children|Comedy|Fantasy|Sci-Fi,3.241898806139852
Drama|Horror|Thriller,3.241754318104051
Action|Adventure|Fantasy|Romance|IMAX,3.240328820116054
Action|Adventure|Animation|Comedy|Fantasy|Mystery|Sci-Fi,3.24
Adventure|Comedy|Romance,3.2397539517917173
Action|Adventure|Crime|Drama|Western,3.239130434782609
Adventure|Animation|Children|Fantasy,3.238704177323103
Action|Thriller|War,3.2361673414304994
Drama|Film-Noir|Romance|Thriller,3.235294117647059
Children|Comedy|Drama|Fantasy,3.233983286908078
Adventure|Children|Musical,3.233821445441663
Film-Noir|Horror|Thriller,3.2333333333333334
Action|Adventure|Crime|Thriller,3.233204832871045
Children|Horror|Mystery|Thriller,3.2325581395348837
Drama|Film-Noir|Horror|Mystery,3.232394366197183
Action|Animation|Fantasy,3.2311827956989245
Action|Adventure|Drama|Fantasy|Thriller,3.230478059722417
Action|Horror|Sci-Fi,3.227497789566755
Comedy|Mystery,3.227327471998073
Adventure|Children|War,3.227272727272727
Adventure|Animation,3.2260061919504643
Children|Musical,3.224391548542391
Adventure|Comedy|Drama|War,3.2238805970149254
Adventure|Animation|Comedy|Fantasy,3.2228915662650603
Crime|Romance,3.2222222222222223
Romance,3.221892693448369
Action|Adventure|Comedy|Crime|Fantasy,3.2202643171806167
Action|Animation|Children|Comedy,3.2196180555555554
Crime|Drama|Horror|Thriller,3.218079096045198
Comedy|Musical|Western,3.216010165184244
Action|Comedy|Crime|Mystery|Thriller,3.2142857142857144
Action|Animation|Children|Sci-Fi,3.2124463519313307
Action|Adventure|Romance|Thriller,3.2122872431263163
Action|Adventure|Fantasy,3.2107382962125395
Action|Crime|Film-Noir,3.2037037037037037
Action|Comedy|Horror|Thriller,3.202938975440506
Action|Children|Drama,3.201642335766423
Action|Drama|Romance|Sci-Fi,3.201598909271195
Crime|Musical,3.2010135135135136
Action|Adventure|Children|Crime|Mystery|Thriller,3.200657894736842
Children|Comedy|Crime|Musical,3.2003424657534247
Action|Adventure|Comedy,3.200324064874119
Crime|Drama|Mystery|Romance,3.2
Animation|Comedy|Mystery,3.2
Adventure|Comedy|Crime|Fantasy,3.2
Fantasy|Mystery|Sci-Fi|Thriller,3.2
Action|Adventure|Comedy|Horror,3.1991643454039
Horror|Romance|Thriller,3.1982758620689653
Adventure|War,3.1976549413735342
Action|Adventure|Comedy|Drama,3.197530864197531
Action|Comedy|Romance|Western,3.19672131147541
Adventure|Comedy|Crime|Drama|Fantasy|Mystery|Sci-Fi|Thriller,3.1951219512195124
Adventure|Thriller|Western,3.194954128440367
Action|Comedy|Drama|Romance,3.19205298013245
Action|Fantasy|Horror|Thriller,3.189572066776393
Animation|Horror,3.18859649122807
Comedy|Fantasy|Mystery|Sci-Fi,3.1884057971014492
Documentary|Thriller,3.1875
Drama|Fantasy|Romance|War,3.1875
Fantasy|Musical,3.1875
Action|Adventure|Animation|Drama|Sci-Fi,3.1875
Action|Drama,3.185400086250833
Animation|Children,3.1843013116991434
Animation|Children|Comedy|Horror,3.1842105263157894
Action|Horror|Thriller,3.183051590588006
Adventure|Comedy|Documentary,3.181159420289855
Adventure|Crime|Horror|Thriller,3.1808510638297873
Animation|Fantasy|Horror,3.1805555555555554
Drama|IMAX,3.1785714285714284
Adventure|Thriller,3.1785714285714284
Comedy|Horror|Sci-Fi,3.1765208608499726
Adventure|Sci-Fi,3.172491970527111
Adventure|Drama|Fantasy|Romance,3.171165092217724
Romance|Thriller,3.169976758926685
Action|Comedy|Crime|Fantasy,3.1666810060512205
Adventure|Fantasy|Film-Noir|Mystery|Sci-Fi,3.1666666666666665
Action|Adventure|Fantasy|Romance|Sci-Fi,3.1666666666666665
Adventure|Documentary|Drama|Mystery|Thriller,3.1666666666666665
Action|Animation|Comedy|Romance,3.1666666666666665
Action|Crime|Drama|Romance,3.1666666666666665
Documentary|Drama|Romance,3.1666666666666665
Action|Adventure|Romance|Western,3.1666666666666665
Action|Adventure|Comedy|Fantasy|Horror|Thriller,3.164682305788047
Animation|Fantasy|Musical|IMAX,3.164319248826291
Comedy|Crime|Drama|Horror,3.161764705882353
Action|Crime|Drama|Romance|Western,3.160377358490566
Action|Crime|Thriller|IMAX,3.159965034965035
Drama|Musical|Mystery,3.159090909090909
Adventure|Animation|Children|Musical|Romance,3.158450704225352
Action|IMAX,3.1538461538461537
Adventure|Animation|Children|Comedy|Fantasy|Musical,3.1538461538461537
Children|Fantasy|Musical,3.1528228423101883
Animation|Comedy|War,3.1515151515151514
Fantasy|Horror|Mystery|Thriller,3.1511544011544013
Action|Horror|Musical,3.15
Action|Documentary|Drama|Romance|War,3.15
Adventure|Animation|Drama|Sci-Fi|War,3.15
Action|Adventure|Animation|Children|Comedy|Sci-Fi,3.1495377922784122
Comedy|Drama|Mystery|Thriller,3.1495049504950496
Action|Drama|Thriller|IMAX,3.1476377952755907
Action|Drama|Horror|Sci-Fi|Thriller,3.1475279106858056
Action|Crime|Drama|Fantasy|Romance,3.1470588235294117
Crime|Drama|Fantasy|Horror|Thriller,3.1468373493975905
Fantasy|Mystery|Sci-Fi,3.1458333333333335
Animation|Fantasy|Sci-Fi,3.1447368421052633
Comedy|Mystery|Sci-Fi,3.1444444444444444
Comedy|Mystery|Romance,3.1401699029126213
Comedy|Documentary|Drama|Romance,3.140151515151515
Children|Comedy|Drama|Musical,3.138888888888889
Adventure|Animation|Fantasy|Sci-Fi,3.1370491293532337
Action|Crime|Horror|Thriller,3.1363636363636362
Action|Drama|Musical|Romance,3.1357142857142857
Musical|Sci-Fi,3.130630630630631
Horror|Sci-Fi|Thriller,3.1301138151683627
Comedy|Fantasy|Sci-Fi,3.127906188571816
Action|Comedy|Fantasy|IMAX,3.1264367816091956
Action|Comedy|Crime|Drama|Thriller,3.1262694980319745
Action|Comedy|Crime|Horror|Thriller,3.125
Children|Comedy|Crime|Drama,3.125
Adventure|Documentary|Western,3.125
Comedy|Crime|Romance|Thriller,3.122439024390244
Horror|Western,3.122099447513812
Adventure|Drama|Romance,3.117423689206952
Adventure|Animation|Children|Comedy|IMAX,3.1166239472720614
Adventure|Animation|Children|Musical,3.116444606680051
Crime|Drama|Fantasy|Mystery|Thriller,3.1147540983606556
Crime|Drama|Thriller|Western,3.1140350877192984
Horror|Sci-Fi|Thriller|War,3.1136363636363638
Adventure|Comedy|Western,3.1116452290326815
Action|Children|Sci-Fi|IMAX,3.1087824351297404
Action|Comedy|Crime|Thriller,3.1081251017117157
Action|Comedy|Crime,3.107482932087675
Adventure|Comedy,3.107100083729902
Comedy|Crime|Western,3.104651162790698
Crime|Drama|Film-Noir|Romance,3.1041666666666665
Action|Drama|Musical|War,3.103448275862069
Adventure|Comedy|Drama|Romance,3.1030405405405403
Action|Drama|Mystery,3.098908240187159
Adventure|Comedy|Drama|Fantasy|Romance,3.0975169300225733
Crime|Drama|Musical|Thriller,3.0950704225352115
Drama|Fantasy|Horror|Mystery|Thriller,3.0946688206785136
Action|Drama|IMAX,3.0921052631578947
Fantasy|Romance,3.088636363636364
Horror|Mystery|Thriller,3.0880547225721737
Children|Western,3.0869565217391304
Adventure|Comedy|Horror,3.0853448275862068
Adventure|Children|Comedy|Fantasy|Musical,3.0850181441161224
Comedy|Fantasy|Horror|Thriller,3.08416220351951
Horror|Thriller|War,3.0833333333333335
Animation|Children|Drama|Musical|Romance,3.0829741839129507
Children|Fantasy|Musical|Romance,3.081081081081081
Drama|Horror|Thriller|War,3.080357142857143
Action|Fantasy|Western,3.080357142857143
Thriller|Western,3.0789473684210527
Action|Comedy|Documentary|Drama,3.076923076923077
Adventure|Animation|Drama|Romance|War,3.076923076923077
Comedy|Horror|Mystery|Sci-Fi,3.076923076923077
Action|Comedy|Drama|Western,3.075
Adventure|Children|Comedy|Drama,3.073792316470141
Action|Crime|Fantasy|Sci-Fi|Thriller,3.0716510903426792
Crime|Drama|Horror|Mystery,3.0714285714285716
Musical|Western,3.070886075949367
Animation|Children|Comedy|Fantasy|Musical|Romance,3.068381855111713
Action|Drama|Romance|Thriller,3.0679549114331723
Adventure|Drama|Romance|Western,3.0675675675675675
Comedy|Sci-Fi,3.0670013740619386
Drama|Horror|Romance|Thriller,3.062996202968588
Drama|Musical|Romance|Sci-Fi,3.0625
Adventure|Children|Comedy|Fantasy,3.0621835977050287
Adventure,3.0599903241412676
Comedy|Crime|Drama|Horror|Mystery|Romance|Thriller,3.0588235294117645
Adventure|Animation|Children|Western,3.056640625
Action|Crime|Musical|Romance,3.0555555555555554
Action|Crime|Musical,3.0555555555555554
Action|Adventure|Crime|Fantasy,3.0555555555555554
Adventure|Crime|Documentary,3.0555555555555554
Comedy|Crime|Horror,3.054574237627062
Drama|Fantasy|Thriller|War,3.0535714285714284
Action|Adventure|Animation|Fantasy|IMAX,3.051892950391645
Action|Comedy|Drama|Fantasy|Sci-Fi|IMAX,3.05
Action|Animation|Drama|War,3.05
Action|Comedy|Mystery|Romance,3.05
Action|Comedy|Drama,3.049929957974785
Action|Horror|Sci-Fi|Thriller,3.0498967653131452
Action|Comedy,3.046680377730143
Action|Drama|Fantasy|Sci-Fi,3.045267489711934
Action|Adventure|Romance|War,3.044943820224719
Comedy|Crime|Drama|Western,3.0448717948717947
Action|Adventure|Animation|Sci-Fi|Thriller,3.0416666666666665
Action|Thriller|Western,3.0401438848920863
Adventure|Children,3.0391930915754983
Adventure|Children|Comedy|Musical|Sci-Fi,3.0384615384615383
Action|Adventure|Drama|Romance|Western,3.0384615384615383
Mystery|Western,3.036363636363636
Action|Comedy|War,3.0360811586805334
Drama|Film-Noir|War,3.0357142857142856
Action|Comedy|Thriller,3.035669191919192
Action|Adventure|Comedy|War,3.03099173553719
Action|Adventure|Western|IMAX,3.0306748466257667
Action|Adventure|Comedy|Crime,3.030312823164426
Action|Sci-Fi|Thriller|Western|IMAX,3.029377880184332
Action|Adventure|Comedy|Documentary|Fantasy,3.028735632183908
Comedy|Horror|IMAX,3.02834008097166
Action|Crime|Drama|Sci-Fi|Thriller,3.0269992624591717
Action|Fantasy|Thriller|IMAX,3.023989898989899
Children|Comedy|Romance,3.0231098867462505
Action|Comedy|Documentary,3.0214650255178626
Drama|Fantasy|Horror|Sci-Fi,3.0208333333333335
Action|Adventure|Comedy|Thriller,3.020297115218518
Action|Crime|Horror|Mystery|Thriller,3.0202265372168284
Adventure|Mystery|Western,3.019230769230769
Action|Comedy|Fantasy,3.0137286571296724
Action|Romance|Sci-Fi|Thriller,3.0128943285640406
Action|Horror|Mystery,3.01
Action|Comedy|IMAX,3.0096286107290235
Horror,3.0084138602038784
Adventure|Romance|IMAX,3.0076923076923077
(no genres listed),3.0069252077562325
Adventure|Drama|Horror|Mystery,3.006849315068493
Sci-Fi|Thriller,3.002178227406941
Action|Adventure|Crime|Drama|Sci-Fi|Thriller|War,3.0
Animation|Crime|War,3.0
Crime|Drama|Horror|Sci-Fi,3.0
Action|Mystery|Romance|Western,3.0
Action|Adventure|Comedy|Crime|Drama|Thriller,3.0
Adventure|Crime|Mystery|Romance,3.0
Action|Adventure|Crime|Drama|Sci-Fi,3.0
Action|Crime|Horror|Sci-Fi,3.0
Comedy|Musical|Sci-Fi|Western,3.0
Action|Adventure|Animation|Mystery|Sci-Fi,3.0
Action|Comedy|Crime|Drama|Romance,3.0
Action|Adventure|Comedy|Fantasy|Sci-Fi,3.0
Horror|War|Western,3.0
Comedy|Crime|Documentary,3.0
Comedy|Fantasy|Mystery|Romance,3.0
Adventure|Animation|Comedy|Western,3.0
Action|Adventure|Fantasy|Musical,3.0
Mystery|Romance,3.0
Action|Adventure|Crime|Western,3.0
Adventure|Fantasy|Mystery|Thriller,3.0
Action|Animation|Comedy|Horror|Thriller,3.0
Animation|Children|Comedy|Western,3.0
Action|Adventure|Crime|Mystery,3.0
Action|Drama|Fantasy|Horror|Thriller|War,3.0
Action|Comedy|Film-Noir|Musical|Sci-Fi,3.0
Animation|Children|Musical|Romance,3.0
Animation|Children|Fantasy|Sci-Fi,3.0
Action|Fantasy|Horror|IMAX,2.9956896551724137
Action|Adventure|Drama|Romance,2.9956167814652472
Comedy|Horror,2.994662704309064
Adventure|Animation|Children|Musical|Western,2.9944289693593316
Comedy|Horror|Mystery,2.9928909952606637
Sci-Fi,2.9871963590502824
Action|Adventure|Comedy|Crime|Drama|Film-Noir|Horror|Mystery|Thriller|Western,2.987012987012987
Action|Adventure|Horror|Thriller,2.985294117647059
Animation|Children|Comedy|Drama|Fantasy,2.985270379338176
Comedy|Horror|Mystery|Thriller,2.983085319141724
Action|Adventure|Drama|Fantasy|Romance|Sci-Fi|Thriller,2.973684210526316
Adventure|Children|Fantasy|Western,2.972093023255814
Adventure|Animation|Comedy|Crime,2.967150365630713
Drama|Fantasy|Mystery|Thriller,2.9643463497453313
Action|Crime|Horror,2.963714902807775
Action|Animation|Sci-Fi|War,2.962962962962963
Action|Drama|Horror|Romance|Sci-Fi,2.9615384615384617
Action|Adventure|Crime|Sci-Fi|Thriller,2.9596651445966513
Action|Crime|Sci-Fi|IMAX,2.9594594594594597
Action|Comedy|Crime|Fantasy|Thriller|IMAX,2.9576043068640647
Action|Comedy|Musical|Sci-Fi,2.95
Children|Comedy|Fantasy,2.9497433236852166
Action|Drama|Fantasy,2.94770206022187
Crime|Horror|Mystery|Sci-Fi|Thriller,2.946969696969697
Drama|Fantasy|Sci-Fi|Thriller,2.945026178010471
Action|Adventure|Sci-Fi|War|IMAX,2.9449786324786325
Action|Adventure|IMAX,2.9444444444444446
Film-Noir|Horror,2.9431818181818183
Adventure|Horror|Mystery|Thriller,2.942857142857143
Animation|Horror|IMAX,2.9411764705882355
Drama|Fantasy|Mystery|Romance|Thriller,2.9396433470507546
Action|Drama|Mystery|Thriller,2.9395973154362416
Action|Adventure|Fantasy|Mystery,2.9383892276422765
Drama|Fantasy|Horror|Mystery|Sci-Fi|Thriller,2.9345238095238093
Children|Musical|Sci-Fi,2.933333333333333
Action|Adventure|Fantasy|Sci-Fi,2.930255823924539
Horror|Thriller,2.928580105379838
Comedy|Crime|Drama|Sci-Fi|Thriller,2.9285714285714284
Comedy|Drama|Musical|IMAX,2.9216867469879517
Action|Adventure|Animation|Comedy|Thriller,2.9214285714285713
Action|Adventure|Drama|Thriller|War,2.9169741697416973
Adventure|Animation|Children|Fantasy|Mystery|Sci-Fi,2.9166666666666665
Action|Crime|Drama|Horror,2.9125
Adventure|Crime|Thriller,2.9119318181818183
Crime|Drama|Musical,2.911864406779661
Action|Drama|War|IMAX,2.908333333333333
Comedy|Documentary|Romance,2.907185628742515
Adventure|Comedy|Documentary|Fantasy,2.9
Horror|Musical,2.892857142857143
Comedy|Thriller,2.8925928765862823
Children|Comedy|Mystery,2.8912175648702596
Crime|Drama|Musical|Romance,2.8875
Children|Comedy,2.8867091959932076
Action|Crime|Romance,2.883047210300429
Comedy|Romance|Sci-Fi|Thriller,2.882739212007505
Comedy|Fantasy|Romance|Sci-Fi,2.8827065269429224
Adventure|Fantasy|Horror|Romance|Sci-Fi|Thriller,2.8823529411764706
Action|Adventure|Comedy|Crime|Romance|Thriller,2.878125
Action|Comedy|Crime|Drama|Mystery,2.875
Action|Adventure|Comedy|Drama|Fantasy|Thriller,2.875
Action|Comedy|Drama|Romance|War,2.875
Comedy|Crime|Horror|Thriller,2.8735632183908044
Action|Animation|Comedy|Crime|Drama|Romance|Thriller,2.8683720930232557
Action|Adventure|Comedy|Fantasy|Mystery,2.8651511237406355
Adventure|Children|Comedy,2.8586007452310773
Action|Fantasy|Sci-Fi,2.8576239476145933
Documentary|Horror|Thriller,2.857142857142857
Comedy|Drama|Horror|Romance|Thriller,2.857142857142857
Action,2.855415521375519
Comedy|Drama|Musical|Mystery,2.853448275862069
Adventure|Musical|Romance|Sci-Fi,2.85
Children|Comedy|Fantasy|Horror,2.849911190053286
Action|Adventure|Drama|Sci-Fi,2.8495545749729416
Children|Sci-Fi,2.8490091688849453
Adventure|Children|Drama,2.847634665430822
Action|Adventure|Drama|IMAX,2.8473684210526318
Action|Adventure|Children|Fantasy,2.8437941758552445
Fantasy|Musical|Romance,2.8434343434343434
Action|Animation|Children|Comedy|Musical,2.8421052631578947
Comedy|Crime|Musical,2.8353488372093025
Adventure|Fantasy|Romance|Sci-Fi,2.8333333333333335
Children|Drama|Fantasy|Sci-Fi,2.8333333333333335
Children|Horror,2.8333333333333335
